cikkszam;nev;ar_eur;listaar_eur;akcios;kedvezmeny_szazalek;keszleten;keszlet_szoveg;suly_gramm;gyarto;url;kep;utolso_modositas
291005796;LuxeBath | Heizstab 300-1200W mit Thermostat für Badheizkörper, Heizelement Elektroheizstab mit Stecker - Chrom / 600W;64.83;86.44;True;25.0;True;készleten;410;LuxeBath;https://www.ecdgermany.de/products/p490016937-luxebath-heizstab-300-1200w-mit-thermostat-fur-badheizkorper-heizelement-elektroheizstab-mit-stecker;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-572-575_galerie_1_clear_f8f6f512-830a-4547-8054-4bdd99ed354a.jpg?v=1787069894;2026-09-04T10:47:46+02:00
291005797;LuxeBath | Heizstab 300-1200W mit Thermostat für Badheizkörper, Heizelement Elektroheizstab mit Stecker - Weiß / 1200W;63.86;85.15;True;25.0;True;készleten;440;LuxeBath;https://www.ecdgermany.de/products/p490016937-luxebath-heizstab-300-1200w-mit-thermostat-fur-badheizkorper-heizelement-elektroheizstab-mit-stecker;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-572-575_galerie_1_clear_f8f6f512-830a-4547-8054-4bdd99ed354a.jpg?v=1787069894;2026-09-04T10:47:46+02:00
291005798;Elektrischer Badheizkörper mit Heizstab 600W 300x800 mm Chrom gerade mit Seitenanschluss;103.08;137.44;True;25.0;True;készleten;4320;LuxeBath;https://www.ecdgermany.de/products/291005798-elektrischer-badheizkorper-mit-heizstab-600w-300x800-mm-chrom-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_30x80_f4b7d564-0e52-418e-a7e3-756b393948cf.jpg?v=1787919369;2026-09-04T10:47:47+02:00
291005799;LuxeBath | Heizstab 300-1200W mit Thermostat für Badheizkörper, Heizelement Elektroheizstab mit Stecker - Chrom / 900W;66.6;88.8;True;25.0;True;készleten;430;LuxeBath;https://www.ecdgermany.de/products/p490016937-luxebath-heizstab-300-1200w-mit-thermostat-fur-badheizkorper-heizelement-elektroheizstab-mit-stecker;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-572-575_galerie_1_clear_f8f6f512-830a-4547-8054-4bdd99ed354a.jpg?v=1787069894;2026-09-04T10:47:46+02:00
291005800;LuxeBath | Heizstab 300-1200W mit Thermostat für Badheizkörper, Heizelement Elektroheizstab mit Stecker - Chrom / 1200W;68.38;91.17;True;25.0;True;készleten;440;LuxeBath;https://www.ecdgermany.de/products/p490016937-luxebath-heizstab-300-1200w-mit-thermostat-fur-badheizkorper-heizelement-elektroheizstab-mit-stecker;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Luxe-572-575_galerie_1_clear_f8f6f512-830a-4547-8054-4bdd99ed354a.jpg?v=1787069894;2026-09-04T10:47:46+02:00
291005801;Badheizkörper Elektrisch mit Heizstab 600W 300x800 mm Weiß gerade mit Seitenanschluss;82.48;109.97;True;25.0;True;készleten;5410;LuxeBath;https://www.ecdgermany.de/products/291005801-badheizkorper-elektrisch-mit-heizstab-600w-300x800-mm-weiss-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_30x80_c3c19d43-06b1-4302-9abc-85f4f36782cd.jpg?v=1787066361;2026-09-04T10:47:47+02:00
291005803;Badheizkörper Elektrisch mit Heizstab 1200W 300x1400 mm Weiß gerade mit Seitenanschluss;115.69;154.25;True;25.0;True;készleten;7060;LuxeBath;https://www.ecdgermany.de/products/291005803-badheizkorper-elektrisch-mit-heizstab-1200w-300x1400-mm-weiss-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_30x140_937fb4ae-ae1b-47e5-bf87-452ab66dc79c.jpg?v=1787066361;2026-09-04T10:47:44+02:00
291005804;Elektrischer Badheizkörper mit Heizstab 1200W 300x1800 mm Weiß gerade mit Seitenanschluss;172.93;230.57;True;25.0;True;készleten;8900;LuxeBath;https://www.ecdgermany.de/products/291005804-elektrischer-badheizkorper-mit-heizstab-1200w-300x1800-mm-weiss-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_30x180_52c730f5-fe54-401f-9e36-1c4a7e45f42c.jpg?v=1787066361;2026-09-04T10:47:59+02:00
291005806;Badheizkörper Elektrisch mit Heizstab 600W 400x800 mm Weiß gebogen mit Seitenanschluss;92.68;123.57;True;25.0;True;készleten;5020;LuxeBath;https://www.ecdgermany.de/products/291005806-badheizkorper-elektrisch-mit-heizstab-600w-400x800-mm-weiss-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_40x80_459bd011-a158-40c9-ade0-3f310344cac2.jpg?v=1787066361;2026-09-04T10:47:47+02:00
291005808;Elektrischer Badheizkörper mit Heizstab 600W 400x800 mm Weiß gerade mit Seitenenaschluss LuxeBath;90.9;121.2;True;25.0;True;készleten;5030;LuxeBath;https://www.ecdgermany.de/products/291005808-elektrischer-badheizkorper-mit-heizstab-600w-400x800-mm-weiss-gerade-mit-seitenenaschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_40x80_c661bcd6-8c14-4a98-901e-75fd162849fb.jpg?v=1787070117;2026-09-04T10:47:47+02:00
291005811;Badheizkörper Elektrisch mit Heizstab 600W 400x800 mm Chrome gebogen mit Seitenanschluss;103.56;138.08;True;25.0;True;készleten;4410;LuxeBath;https://www.ecdgermany.de/products/291005811-badheizkorper-elektrisch-mit-heizstab-600w-400x800-mm-chrome-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_40x80_e2a92630-f54e-4e28-bc3c-b95e1be39771.jpg?v=1787919375;2026-09-04T10:47:44+02:00
291005813;Badheizkörper Elektrisch mit Heizstab 1200W 400x1200 mm Weiß gebogen mit Seitenanschluss;113.28;151.04;True;25.0;True;készleten;8200;LuxeBath;https://www.ecdgermany.de/products/291005813-badheizkorper-elektrisch-mit-heizstab-1200w-400x1200-mm-weiss-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_40x120_2acf659f-4d4d-4d8b-b858-b186dde77b0e.jpg?v=1787066370;2026-09-04T10:47:44+02:00
291005815;Badheizkörper Elektrisch mit Heizstab 1200W 400x1200 mm Weiß gerade mit Seitenanschluss;106.48;141.97;True;25.0;True;készleten;8000;LuxeBath;https://www.ecdgermany.de/products/291005815-badheizkorper-elektrisch-mit-heizstab-1200w-400x1200-mm-weiss-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_40x120_95ea6825-4742-4301-8b4c-65f972c17c50.jpg?v=1787066378;2026-09-04T10:47:47+02:00
291005817;Badheizkörper Elektrisch mit Heizstab 1200W 400x1200 mm Chrome gebogen mit Seitenanschluss;143.87;191.83;True;25.0;True;készleten;7220;LuxeBath;https://www.ecdgermany.de/products/291005817-badheizkorper-elektrisch-mit-heizstab-1200w-400x1200-mm-chrome-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_40x120_301276df-b2bb-4b0a-b1bf-066c2186f0b6.jpg?v=1787066381;2026-09-04T10:47:44+02:00
291005819;Badheizkörper Elektrisch mit Heizstab 1200W 400x1200 mm Chrome gerade mit Seitenanschluss;141.87;189.16;True;25.0;True;készleten;7230;LuxeBath;https://www.ecdgermany.de/products/291005819-badheizkorper-elektrisch-mit-heizstab-1200w-400x1200-mm-chrome-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_40x120_4016d36f-817e-45d3-9bbd-d4d0e48d1695.jpg?v=1787066381;2026-09-04T10:47:44+02:00
291005820;Elektrischer Badheizkörper mit Heizstab 1200W 400x1500 mm Weiß gebogen mit Seitenanschluss LuxeBath;118.99;158.65;True;25.0;True;készleten;9780;LuxeBath;https://www.ecdgermany.de/products/291005820-elektrischer-badheizkorper-mit-heizstab-1200w-400x1500-mm-weiss-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_40x150_bf2193c3-e392-46e4-88e7-0532499f3e57.jpg?v=1787066381;2026-09-04T10:47:47+02:00
291005822;Badheizkörper Elektrisch mit Heizstab 1200W 400x1500 mm Weiß gerade mit Seitenanschluss;119.63;159.51;True;25.0;True;készleten;8670;LuxeBath;https://www.ecdgermany.de/products/291005822-badheizkorper-elektrisch-mit-heizstab-1200w-400x1500-mm-weiss-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_40x150_06cec025-7303-40ac-a15a-079cd090b9a5.jpg?v=1787066383;2026-09-04T10:47:43+02:00
291005826;Badheizkörper Elektrisch mit Heizstab 1200W 400x1500 mm Chrome gerade mit Seitenanschluss;155.55;207.4;True;25.0;True;készleten;7220;LuxeBath;https://www.ecdgermany.de/products/291005826-badheizkorper-elektrisch-mit-heizstab-1200w-400x1500-mm-chrome-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_40x150_5bf8f1a8-1bd5-4f85-b49f-ff6b4a3d5fa3.jpg?v=1787066384;2026-09-04T10:47:47+02:00
291005830;Elektrischer Badheizkörper mit Heizstab 1200W 400x1800 mm Chrome gebogen Seitenanschluss & Thermostat LuxeBath;225.74;300.99;True;25.0;False;elfogyott;10410;LuxeBath;https://www.ecdgermany.de/products/291005830-elektrischer-badheizkorper-mit-heizstab-1200w-400x1800-mm-chrome-gebogen-seitenanschluss-thermostat-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_40x180_f082f5c5-1ace-4f71-a9f3-0a2af6431bd3.jpg?v=1787070187;2026-09-04T10:47:59+02:00
291005832;Badheizkörper Sahara 400x1800 mm gerade mit Seitenanschluss mit Heizstab 1200W;235.66;314.21;True;25.0;False;elfogyott;11400;LuxeBath;https://www.ecdgermany.de/products/291005832-badheizkorper-sahara-400x1800-mm-gerade-mit-seitenanschluss-mit-heizstab-1200w;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_40x180_ea75d34c-7a1e-4dec-9072-0274228fe7da.jpg?v=1787066385;2026-09-04T10:48:02+02:00
291005834;Badheizkörper Elektrisch mit Heizstab 600W 500x800 mm Weiß gebogen mit Seitenanschluss;85.54;114.05;True;25.0;True;készleten;5730;LuxeBath;https://www.ecdgermany.de/products/291005834-badheizkorper-elektrisch-mit-heizstab-600w-500x800-mm-weiss-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_50x80_010933d7-236f-41a8-99bf-bfc17993bc8a.jpg?v=1787066385;2026-09-04T10:47:46+02:00
291005835;Badheizkörper Elektrisch mit Heizstab 600W 500x800 mm Weiß gerade mit Seitenanschluss;83.74;111.65;True;25.0;True;készleten;5730;LuxeBath;https://www.ecdgermany.de/products/291005835-badheizkorper-elektrisch-mit-heizstab-600w-500x800-mm-weiss-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_50x80_ab4087e1-9df0-465f-8a82-0bdf73eaa064.jpg?v=1787066387;2026-09-04T10:47:46+02:00
291005837;Badheizkörper Elektrisch mit Heizstab 600W 500x800 mm Chrome gebogen mit Seitenanschluss;112.25;149.67;True;25.0;True;készleten;6130;LuxeBath;https://www.ecdgermany.de/products/291005837-badheizkorper-elektrisch-mit-heizstab-600w-500x800-mm-chrome-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_50x80_280f2fbc-14f2-40a5-8bd8-f4c1fa26eba8.jpg?v=1787919366;2026-09-04T10:47:47+02:00
291005839;Badheizkörper Elektrisch mit Heizstab 600W 500x800 mm gerade mit Seitenanschluss;109.57;146.09;True;25.0;True;készleten;6050;LuxeBath;https://www.ecdgermany.de/products/291005839-badheizkorper-elektrisch-mit-heizstab-600w-500x800-mm-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_50x80_63d40438-0524-4b74-84fa-ded8b3ac1bb8.jpg?v=1787919375;2026-09-04T10:47:47+02:00
291005840;Elektrischer Badheizkörper mit Heizstab 1200W 500x1200 mm Weiß gebogen mit Seitenanschluss LuxeBath;101.2;134.93;True;25.0;True;készleten;9260;LuxeBath;https://www.ecdgermany.de/products/291005840-elektrischer-badheizkorper-mit-heizstab-1200w-500x1200-mm-weiss-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_50x120_dc5e4843-f7b7-4522-9568-750ea2316a18.jpg?v=1787066635;2026-09-04T10:47:46+02:00
291005842;Elektrischer Badheizkörper mit Heizstab 1200W 500x1200 mm Weiß gerade mit Seitenanschluss LuxeBath;103.41;137.88;True;25.0;True;készleten;9260;LuxeBath;https://www.ecdgermany.de/products/291005842-elektrischer-badheizkorper-mit-heizstab-1200w-500x1200-mm-weiss-gerade-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_50x120_942c065a-99ca-4d56-8758-d48c8ca4888a.jpg?v=1787066423;2026-09-04T10:47:47+02:00
291005844;Badheizkörper Sahara mit Heizstab 1200W 500x1200 mm Chrome gebogen mit Seitenanschluss;145.83;194.44;True;25.0;True;készleten;8460;LuxeBath;https://www.ecdgermany.de/products/291005844-badheizkorper-sahara-mit-heizstab-1200w-500x1200-mm-chrome-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_50x120_92f0255c-3af3-40e5-9564-8c76207d55ec.jpg?v=1787066635;2026-09-04T10:47:46+02:00
291005846;Badheizkörper Elektrisch mit Heizstab 1200W 500x1200 mm Chrome gerade mit Seitenanschluss;145.11;193.48;True;25.0;False;elfogyott;10250;LuxeBath;https://www.ecdgermany.de/products/291005846-badheizkorper-elektrisch-mit-heizstab-1200w-500x1200-mm-chrome-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_50x120_635ec6b2-b3f9-42b2-b51b-d2d4bb48c910.jpg?v=1787066425;2026-09-04T10:48:09+02:00
291005847;Badheizkörper Elektrisch mit Heizstab 1200W 500x1500 mm weiß gebogen mit Seitenanschluss;113.71;151.61;True;25.0;True;készleten;10880;LuxeBath;https://www.ecdgermany.de/products/291005847-badheizkorper-elektrisch-mit-heizstab-1200w-500x1500-mm-weiss-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_50x150_f2fb671e-34a6-403f-8095-1f5a154dd7fe.jpg?v=1787066635;2026-09-04T10:47:47+02:00
291005850;Elektrischer Badheizkörper mit Heizstab 1200W 500x1500 mm Weiß gerade mit Seitenanschluss LuxeBath;112.61;150.15;True;25.0;True;készleten;11620;LuxeBath;https://www.ecdgermany.de/products/291005850-elektrischer-badheizkorper-mit-heizstab-1200w-500x1500-mm-weiss-gerade-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_50x150_95529965-220e-4fc0-81f9-c7bd092899cb.jpg?v=1787066426;2026-09-04T10:47:47+02:00
291005852;Badheizkörper Elektrisch mit Heizstab 1200W 500x1500 mm Chrome gebogen mit Seitenanschluss;150.08;200.11;True;25.0;True;készleten;9890;LuxeBath;https://www.ecdgermany.de/products/291005852-badheizkorper-elektrisch-mit-heizstab-1200w-500x1500-mm-chrome-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_50x150_a81fb587-f20a-4bf1-9426-ca4df356f64d.jpg?v=1787066637;2026-09-04T10:48:09+02:00
291005855;Elektrischer Badheizkörper mit Heizstab 1200W 500x1800 mm Weiß gebogen mit Seitenanschluss;184.33;245.77;True;25.0;True;készleten;12870;LuxeBath;https://www.ecdgermany.de/products/291005855-elektrischer-badheizkorper-mit-heizstab-1200w-500x1800-mm-weiss-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_50x180_0fbce690-1ba2-4224-aa09-7433c55b0568.jpg?v=1787066637;2026-09-04T10:47:59+02:00
291005857;Badheizkörper Sahara mit Heizstab 1200W 500x1800 mm Weiß gerade mit Seitenanschluss;184.07;245.43;True;25.0;True;készleten;11890;LuxeBath;https://www.ecdgermany.de/products/291005857-badheizkorper-sahara-mit-heizstab-1200w-500x1800-mm-weiss-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_50x180_16dec7d3-1e0d-4401-a9a0-e5b751ac4aa6.jpg?v=1787066427;2026-09-04T10:47:47+02:00
291005859;Badheizkörper Elektrisch mit Heizstab 1200W 500x1800 mm Chrome gerade mit Seitenanschluss;234.48;312.64;True;25.0;False;elfogyott;12980;LuxeBath;https://www.ecdgermany.de/products/291005859-badheizkorper-elektrisch-mit-heizstab-1200w-500x1800-mm-chrome-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_50x180_9b4f5f66-8028-4df2-9285-409d318a42e6.jpg?v=1787066428;2026-09-04T10:48:02+02:00
291005860;Elektrischer Badheizkörper mit Heizstab 600W 600x800 mm Weiß gebogen mit Seitenanschluss LuxeBath;96.31;128.41;True;25.0;True;készleten;7000;LuxeBath;https://www.ecdgermany.de/products/291005860-elektrischer-badheizkorper-mit-heizstab-600w-600x800-mm-weiss-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_60x80_b89c77b5-e987-46b7-b587-d0e6e814f815.jpg?v=1787066637;2026-09-04T10:48:09+02:00
291005861;Elektrischer Badheizkörper mit Heizstab 600W 600x800 mm Weiß gerade mit Seitenanschluss LuxeBath;104.29;139.05;True;25.0;True;készleten;6600;LuxeBath;https://www.ecdgermany.de/products/291005861-elektrischer-badheizkorper-mit-heizstab-600w-600x800-mm-weiss-gerade-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_60x80_80c1efa9-2c59-4848-a406-7048bb999805.jpg?v=1787066430;2026-09-04T10:47:47+02:00
291005867;Badheizkörper Elektrisch mit Heizstab 1200W 600x1200 mm Weiß gebogen mit Seitenanschluss;108.25;144.33;True;25.0;True;készleten;9280;LuxeBath;https://www.ecdgermany.de/products/291005867-badheizkorper-elektrisch-mit-heizstab-1200w-600x1200-mm-weiss-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_60x120_58595d0b-6da5-4bc3-95be-8fbdc1657b5e.jpg?v=1787066639;2026-09-04T10:47:46+02:00
291005869;Badheizkörper Elektrisch mit Heizstab 1200W 600x1200 mm Weiß gerade mit Seitenanschluss;113.7;151.6;True;25.0;True;készleten;9080;LuxeBath;https://www.ecdgermany.de/products/291005869-badheizkorper-elektrisch-mit-heizstab-1200w-600x1200-mm-weiss-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_60x120_c508bb92-db21-4a84-9dc9-466bea73903f.jpg?v=1787066429;2026-09-04T10:47:47+02:00
291005871;Badheizkörper Sahara mit Heizstab 1200W 600x1200 mm Chrome gebogen mit Seitenanschluss;125.99;167.99;True;25.0;True;készleten;9280;LuxeBath;https://www.ecdgermany.de/products/291005871-badheizkorper-sahara-mit-heizstab-1200w-600x1200-mm-chrome-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_60x120_6cea6ce5-7085-4585-9610-0f5baa205af4.jpg?v=1787066641;2026-09-04T10:47:47+02:00
291005874;Elektrischer Badheizkörper mit Heizstab 1200W 600x1500 mm Weiß gebogen mit Seitenanschluss LuxeBath;119.19;158.92;True;25.0;True;készleten;12460;LuxeBath;https://www.ecdgermany.de/products/291005874-elektrischer-badheizkorper-mit-heizstab-1200w-600x1500-mm-weiss-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_60x150_b141cae9-ac47-4418-b58c-9ba5dd1f9993.jpg?v=1787066641;2026-09-04T10:47:47+02:00
291005875;Badheizkörper Elektrisch mit Heizstab 1200W 600x1500 mm weiß gerade mit Seitenanschluss;126.26;168.35;True;25.0;True;készleten;11100;LuxeBath;https://www.ecdgermany.de/products/291005875-badheizkorper-elektrisch-mit-heizstab-1200w-600x1500-mm-weiss-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_60x150_51e44d89-07c0-4838-bafb-28c257cad19f.jpg?v=1787066430;2026-09-04T10:47:47+02:00
291005877;Elektrischer Badheizkörper mit Heizstab 1200W 600x1500 mm Chrom gebogen mit Seitenanschluss;193.4;257.87;True;25.0;False;elfogyott;11890;LuxeBath;https://www.ecdgermany.de/products/291005877-elektrischer-badheizkorper-mit-heizstab-1200w-600x1500-mm-chrom-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_60x150_a6e5c776-1f7e-4064-b918-0407a05c6e3e.jpg?v=1787066641;2026-09-04T10:48:09+02:00
291005879;Elektrischer Badheizkörper mit Heizstab 1200W 600x1500 mm Chrome gerade mit Seitenanschluss LuxeBath;164.51;219.35;True;25.0;True;készleten;11660;LuxeBath;https://www.ecdgermany.de/products/291005879-elektrischer-badheizkorper-mit-heizstab-1200w-600x1500-mm-chrome-gerade-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_chrome_elektro_60x150_1f7d0ee9-b9f0-4d28-a445-9563f5801798.jpg?v=1787066431;2026-09-04T10:47:47+02:00
291005881;Elektrischer Badheizkörper mit Heizstab 1200W 600x1800 mm Weiß gebogen mit Seitenanschluss LuxeBath;206.58;275.44;True;25.0;True;készleten;13400;LuxeBath;https://www.ecdgermany.de/products/291005881-elektrischer-badheizkorper-mit-heizstab-1200w-600x1800-mm-weiss-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_ohne_weiss_elektro_60x180_cfa6b328-2c3d-4789-a340-68b8e43c53ed.jpg?v=1787066644;2026-09-04T10:47:59+02:00
